order_id,customer_id,channel,order_date,shipping_address_city,shipping_address_pincode,latitude,longitude,item_sku,item_category,item_quantity,item_weight_kg,item_price,origin_warehouse,carrier,delivery_status,actual_delivery_days,shipping_cost,box_size,pickers_required,pick_time_minutes,demand_date,demand_quantity
ORD-005691,CUST-9238,Amazon,2024-05-07 12:16:00,Jaipur,302062,26.9242,75.7398,SKU-15803,Groceries,2,5.65,43117.78,WH_CHENNAI,xpressbees,Delivered,1.0,156.67,LARGE,3,51,2024-05-27 12:16:00,403
ORD-005692,CUST-5521,Shopify,2024-02-26 06:05:00,Mumbai,400068,19.0401,72.927,SKU-90527,Clothing,5,4.19,37036.92,WH_BANGALORE,delhivery,Delivered,4.0,23.0,MEDIUM,1,48,2024-03-23 06:05:00,449
ORD-005693,CUST-7579,Website,2024-06-18 16:30:00,Pune,411085,18.5453,73.822,SKU-58179,Books,3,9.06,47289.88,WH_BANGALORE,delhivery,Delivered,3.0,153.97,LARGE,1,36,2024-07-16 16:30:00,359
ORD-005694,CUST-9474,Flipkart,2025-02-18 21:43:00,Lucknow,226052,26.8038,80.9389,SKU-70762,Toys,2,6.45,36561.94,WH_CHENNAI,blue_dart,Delivered,8.0,145.92,LARGE,3,17,2025-02-19 21:43:00,251
ORD-005695,CUST-3323,Shopify,2025-05-25 00:51:00,Mumbai,400047,19.0921,72.8811,SKU-83928,Electronics,2,0.19,5923.39,WH_CHENNAI,ecom_express,Delivered,9.0,272.36,SMALL,3,9,2025-06-08 00:51:00,305
ORD-005696,CUST-7690,Flipkart,2024-02-15 16:37:00,Kolkata,700057,22.5915,88.3564,SKU-37819,Beauty,1,5.0,42055.77,WH_DELHI,xpressbees,Delivered,4.0,470.46,MEDIUM,3,58,2024-03-01 16:37:00,153
ORD-005697,CUST-9968,Flipkart,2024-02-15 23:15:00,Delhi,110089,28.6588,77.1941,SKU-34630,Home & Kitchen,4,3.1,19969.31,WH_BANGALORE,blue_dart,Delivered,7.0,254.91,MEDIUM,1,43,2024-03-01 23:15:00,361
ORD-005698,CUST-2280,Meesho,2024-03-17 17:58:00,Hyderabad,500067,17.4274,78.4952,SKU-45855,Books,1,2.07,16376.71,WH_BANGALORE,xpressbees,In Transit,,211.53,MEDIUM,3,50,2024-04-16 17:58:00,133
ORD-005699,CUST-8231,Shopify,2024-02-23 12:42:00,Pune,411056,18.4801,73.8722,SKU-68178,Health,5,6.63,36174.53,WH_BANGALORE,blue_dart,Delivered,9.0,193.22,LARGE,3,49,2024-03-07 12:42:00,177
ORD-005700,CUST-8620,Website,2025-03-11 10:40:00,Mumbai,400038,19.0865,72.9004,SKU-67163,Automotive,1,12.47,633.93,WH_CHENNAI,xpressbees,Delivered,6.0,244.44,EXTRA_LARGE,3,55,2025-03-11 10:40:00,343
ORD-005701,CUST-4612,Flipkart,2025-05-28 06:04:00,Jaipur,302031,26.8886,75.7822,SKU-48147,Automotive,4,5.89,49074.57,WH_DELHI,ecom_express,Delivered,4.0,237.95,LARGE,3,54,2025-06-25 06:04:00,174
ORD-005702,CUST-8938,Flipkart,2025-06-25 08:23:00,Hyderabad,500028,17.3401,78.4464,SKU-65502,Toys,4,2.47,48757.08,WH_MUMBAI,blue_dart,Cancelled,,147.09,MEDIUM,2,49,2025-06-29 08:23:00,24
ORD-005703,CUST-9889,Amazon,2024-06-15 00:43:00,Kolkata,700064,22.5711,88.3462,SKU-28712,Home & Kitchen,2,4.38,8854.21,WH_DELHI,delhivery,Delivered,5.0,317.75,MEDIUM,2,49,2024-06-21 00:43:00,91
ORD-005704,CUST-3256,Website,2025-01-23 10:08:00,Delhi,110040,28.6494,77.2043,SKU-94322,Automotive,4,13.44,22241.14,WH_BANGALORE,delhivery,Delivered,1.0,444.91,EXTRA_LARGE,3,50,2025-01-23 10:08:00,490
ORD-005705,CUST-1391,Meesho,2024-02-08 18:19:00,Lucknow,226062,26.844,80.9856,SKU-49683,Electronics,2,10.86,45329.49,WH_MUMBAI,shadowfax,Delivered,9.0,348.25,EXTRA_LARGE,1,15,2024-02-03 18:19:00,156
ORD-005706,CUST-2850,Meesho,2024-12-15 19:06:00,Delhi,110018,28.6383,77.2794,SKU-80616,Health,4,5.59,40759.05,WH_MUMBAI,xpressbees,Delivered,7.0,314.21,LARGE,1,39,2024-12-09 19:06:00,218
ORD-005707,CUST-8064,Website,2024-08-24 02:15:00,Delhi,110085,28.6185,77.2324,SKU-67982,Automotive,4,12.47,35145.12,WH_MUMBAI,blue_dart,Delivered,4.0,34.88,EXTRA_LARGE,2,16,2024-08-30 02:15:00,251
ORD-005708,CUST-4863,Website,2024-10-08 07:59:00,Hyderabad,500081,17.3467,78.483,SKU-18003,Toys,2,13.34,16003.48,WH_BANGALORE,blue_dart,Delivered,2.0,394.56,EXTRA_LARGE,1,34,2024-10-06 07:59:00,368
ORD-005709,CUST-2011,Website,2024-01-24 10:47:00,Kolkata,700090,22.5467,88.3767,SKU-87144,Clothing,3,1.74,35131.97,WH_MUMBAI,xpressbees,Delivered,3.0,238.93,SMALL,2,19,2024-01-31 10:47:00,414
ORD-005710,CUST-6233,Flipkart,2024-03-03 06:13:00,Hyderabad,500079,17.3878,78.4881,SKU-12201,Automotive,4,5.61,19495.94,WH_MUMBAI,ecom_express,In Transit,,227.37,LARGE,3,5,2024-03-04 06:13:00,62
ORD-005711,CUST-6297,Website,2024-08-25 19:03:00,Hyderabad,500041,17.4181,78.4696,SKU-89173,Home & Kitchen,4,7.61,12468.85,WH_MUMBAI,delhivery,Returned,,425.85,LARGE,3,23,2024-09-03 19:03:00,281
ORD-005712,CUST-8953,Meesho,2024-03-30 02:04:00,Pune,411091,18.519,73.88,SKU-61747,Beauty,2,11.19,48019.95,WH_MUMBAI,blue_dart,Returned,,174.53,EXTRA_LARGE,3,52,2024-04-05 02:04:00,158
ORD-005713,CUST-7834,Shopify,2024-11-10 00:55:00,Mumbai,400028,19.0575,72.8862,SKU-75137,Home & Kitchen,2,1.69,39734.9,WH_CHENNAI,delhivery,Delivered,3.0,138.93,SMALL,3,34,2024-11-29 00:55:00,480
ORD-005714,CUST-1465,Amazon,2024-08-15 21:31:00,Hyderabad,500058,17.3881,78.4273,SKU-37136,Beauty,2,10.56,35575.13,WH_BANGALORE,shadowfax,Returned,,108.78,EXTRA_LARGE,2,17,2024-08-25 21:31:00,239
ORD-005715,CUST-5779,Website,2024-06-18 16:23:00,Delhi,110054,28.5806,77.181,SKU-60032,Automotive,2,8.44,41122.75,WH_BANGALORE,blue_dart,Delivered,3.0,229.22,LARGE,2,30,2024-06-11 16:23:00,251
ORD-005716,CUST-8084,Meesho,2025-06-28 14:12:00,Chennai,600039,13.0902,80.2799,SKU-39205,Automotive,5,12.18,3984.02,WH_BANGALORE,blue_dart,Cancelled,,34.22,EXTRA_LARGE,3,30,2025-07-12 14:12:00,194
ORD-005717,CUST-9043,Amazon,2024-04-08 15:18:00,Mumbai,400082,19.0908,72.8366,SKU-93838,Electronics,3,5.48,45199.4,WH_CHENNAI,blue_dart,Delivered,8.0,188.63,LARGE,3,6,2024-04-25 15:18:00,67
ORD-005718,CUST-3491,Meesho,2024-08-15 04:18:00,Delhi,110058,28.5912,77.2193,SKU-52669,Automotive,3,5.57,21275.25,WH_CHENNAI,blue_dart,Cancelled,,426.82,LARGE,3,36,2024-08-17 04:18:00,206
ORD-005719,CUST-8205,Website,2025-06-21 15:54:00,Delhi,110053,28.6369,77.2651,SKU-69593,Electronics,4,0.15,39286.16,WH_MUMBAI,delhivery,Returned,,362.11,SMALL,3,50,2025-07-13 15:54:00,143
ORD-005720,CUST-9104,Shopify,2025-06-17 11:50:00,Ahmedabad,380038,23.0491,72.5284,SKU-25321,Electronics,2,11.64,27795.0,WH_DELHI,blue_dart,Delivered,4.0,137.67,EXTRA_LARGE,2,47,2025-07-13 11:50:00,418
ORD-005721,CUST-3865,Meesho,2024-02-04 06:03:00,Chennai,600081,13.1032,80.2652,SKU-31188,Beauty,4,8.45,43396.07,WH_BANGALORE,delhivery,Delivered,3.0,207.79,LARGE,3,45,2024-01-28 06:03:00,13
ORD-005722,CUST-2989,Amazon,2024-08-30 15:03:00,Jaipur,302006,26.9091,75.8084,SKU-92864,Automotive,1,8.65,45762.35,WH_DELHI,delhivery,Delivered,5.0,92.58,LARGE,1,31,2024-09-06 15:03:00,145
ORD-005723,CUST-1802,Website,2024-04-29 19:51:00,Ahmedabad,380034,23.0024,72.607,SKU-25682,Automotive,3,7.07,14044.92,WH_BANGALORE,shadowfax,Delivered,2.0,140.85,LARGE,3,55,2024-05-24 19:51:00,143
ORD-005724,CUST-2317,Flipkart,2024-07-25 16:01:00,Hyderabad,500024,17.4035,78.4267,SKU-16543,Beauty,1,10.13,31216.53,WH_DELHI,ecom_express,Delivered,3.0,128.46,EXTRA_LARGE,2,55,2024-07-31 16:01:00,227
ORD-005725,CUST-5585,Flipkart,2024-11-28 03:23:00,Chennai,600054,13.0963,80.3107,SKU-32710,Home & Kitchen,1,1.6,15968.7,WH_MUMBAI,delhivery,Delivered,8.0,469.88,SMALL,1,22,2024-12-09 03:23:00,122
ORD-005726,CUST-1135,Website,2024-10-30 15:32:00,Hyderabad,500086,17.367,78.4883,SKU-76424,Sports,3,2.13,44668.22,WH_BANGALORE,blue_dart,Cancelled,,484.89,MEDIUM,3,21,2024-10-30 15:32:00,65
ORD-005727,CUST-8848,Amazon,2024-11-21 18:40:00,Lucknow,226030,26.8524,80.9503,SKU-45872,Toys,4,3.63,43831.54,WH_CHENNAI,blue_dart,Delivered,9.0,186.53,MEDIUM,1,14,2024-11-19 18:40:00,293
ORD-005728,CUST-8951,Flipkart,2025-05-08 13:13:00,Kolkata,700002,22.5948,88.3349,SKU-19568,Groceries,5,2.55,22311.0,WH_BANGALORE,blue_dart,Delivered,2.0,151.7,MEDIUM,1,51,2025-05-06 13:13:00,193
ORD-005729,CUST-9801,Amazon,2024-04-03 09:34:00,Chennai,600023,13.0353,80.3152,SKU-59853,Health,4,7.59,8945.05,WH_DELHI,shadowfax,Delivered,7.0,95.53,LARGE,1,17,2024-04-18 09:34:00,496
ORD-005730,CUST-8274,Shopify,2024-11-30 01:43:00,Mumbai,400051,19.0588,72.9144,SKU-42258,Toys,5,3.67,36307.37,WH_MUMBAI,xpressbees,In Transit,,498.9,MEDIUM,1,24,2024-12-08 01:43:00,355
ORD-005731,CUST-1917,Amazon,2025-04-15 07:04:00,Bangalore,560066,12.9246,77.5547,SKU-72886,Clothing,4,14.12,40027.4,WH_MUMBAI,ecom_express,Delivered,3.0,318.44,EXTRA_LARGE,1,32,2025-05-09 07:04:00,54
ORD-005732,CUST-5636,Meesho,2024-11-14 20:40:00,Kolkata,700084,22.5897,88.346,SKU-99941,Beauty,4,14.98,45109.35,WH_DELHI,ecom_express,Returned,,431.84,EXTRA_LARGE,2,60,2024-12-09 20:40:00,343
ORD-005733,CUST-3701,Website,2025-01-19 14:02:00,Delhi,110049,28.6477,77.222,SKU-35712,Beauty,4,0.89,41843.09,WH_DELHI,shadowfax,Returned,,164.25,SMALL,2,40,2025-02-13 14:02:00,252
ORD-005734,CUST-5799,Flipkart,2024-05-24 09:10:00,Hyderabad,500023,17.365,78.4322,SKU-76741,Toys,4,11.72,29263.87,WH_CHENNAI,shadowfax,Delivered,2.0,286.32,EXTRA_LARGE,1,39,2024-05-24 09:10:00,332
ORD-005735,CUST-7540,Shopify,2025-04-15 19:42:00,Kolkata,700013,22.6092,88.3295,SKU-44137,Beauty,2,9.31,37447.07,WH_BANGALORE,blue_dart,Delivered,3.0,63.21,LARGE,3,43,2025-05-12 19:42:00,331
ORD-005736,CUST-2494,Flipkart,2024-12-13 04:22:00,Kolkata,700010,22.6005,88.3906,SKU-98422,Electronics,4,11.61,20608.41,WH_CHENNAI,delhivery,Cancelled,,110.8,EXTRA_LARGE,1,30,2025-01-07 04:22:00,194
ORD-005737,CUST-2818,Meesho,2024-03-28 13:18:00,Lucknow,226086,26.8142,80.912,SKU-46198,Health,1,10.17,3276.61,WH_BANGALORE,ecom_express,Cancelled,,202.86,EXTRA_LARGE,3,26,2024-04-25 13:18:00,37
ORD-005738,CUST-6370,Website,2024-02-25 18:53:00,Chennai,600030,13.1101,80.3027,SKU-27533,Groceries,1,0.42,2469.9,WH_DELHI,shadowfax,Cancelled,,79.11,SMALL,1,47,2024-03-10 18:53:00,221
ORD-005739,CUST-3455,Shopify,2024-12-06 09:10:00,Hyderabad,500085,17.3505,78.4984,SKU-62911,Books,2,4.98,36792.86,WH_DELHI,ecom_express,Delivered,7.0,196.41,MEDIUM,3,15,2024-12-14 09:10:00,267
ORD-005740,CUST-8488,Amazon,2024-03-12 11:45:00,Delhi,110023,28.5853,77.2096,SKU-14149,Toys,4,6.78,38142.7,WH_DELHI,shadowfax,In Transit,,145.93,LARGE,3,9,2024-03-27 11:45:00,397
ORD-005741,CUST-1455,Shopify,2024-10-23 23:11:00,Delhi,110096,28.6187,77.2052,SKU-83175,Health,4,5.65,9708.7,WH_CHENNAI,shadowfax,Returned,,134.09,LARGE,2,30,2024-10-30 23:11:00,333
ORD-005742,CUST-5059,Website,2024-11-17 17:15:00,Hyderabad,500003,17.3771,78.4481,SKU-60709,Clothing,2,14.11,34027.76,WH_MUMBAI,xpressbees,Delivered,4.0,108.71,EXTRA_LARGE,1,8,2024-11-23 17:15:00,152
ORD-005743,CUST-3283,Website,2024-07-06 17:25:00,Mumbai,400034,19.0893,72.8879,SKU-94659,Groceries,3,2.53,47363.6,WH_CHENNAI,shadowfax,Returned,,59.81,MEDIUM,3,49,2024-07-02 17:25:00,102
ORD-005744,CUST-9688,Website,2025-03-29 00:12:00,Chennai,600098,13.0798,80.2622,SKU-63867,Beauty,2,10.77,47329.2,WH_BANGALORE,xpressbees,Returned,,42.13,EXTRA_LARGE,1,56,2025-04-07 00:12:00,34
ORD-005745,CUST-5441,Meesho,2024-02-09 07:24:00,Jaipur,302036,26.8702,75.7473,SKU-48829,Books,5,5.3,33032.89,WH_MUMBAI,shadowfax,Delivered,8.0,178.54,LARGE,2,5,2024-02-16 07:24:00,257
ORD-005746,CUST-9150,Shopify,2025-02-23 10:34:00,Kolkata,700001,22.5854,88.3346,SKU-65319,Toys,3,3.18,26675.91,WH_BANGALORE,ecom_express,Delivered,7.0,324.71,MEDIUM,3,10,2025-03-09 10:34:00,151
ORD-005747,CUST-5052,Website,2024-12-08 07:03:00,Hyderabad,500016,17.3805,78.4602,SKU-74078,Clothing,1,11.35,22324.62,WH_DELHI,blue_dart,Delivered,4.0,432.55,EXTRA_LARGE,1,40,2024-12-23 07:03:00,120
ORD-005748,CUST-8721,Amazon,2024-09-09 00:31:00,Hyderabad,500021,17.3766,78.4273,SKU-97377,Home & Kitchen,5,14.63,1061.08,WH_CHENNAI,shadowfax,Delivered,8.0,473.57,EXTRA_LARGE,3,56,2024-09-16 00:31:00,325
ORD-005749,CUST-3060,Shopify,2024-07-31 05:21:00,Delhi,110087,28.6537,77.2354,SKU-61715,Automotive,2,14.09,19140.75,WH_MUMBAI,shadowfax,Delivered,4.0,157.69,EXTRA_LARGE,1,7,2024-08-16 05:21:00,246
ORD-005750,CUST-4146,Shopify,2024-10-03 15:30:00,Mumbai,400046,19.0327,72.91,SKU-39024,Home & Kitchen,2,2.51,11766.59,WH_BANGALORE,ecom_express,Delivered,1.0,384.83,MEDIUM,3,27,2024-10-28 15:30:00,104
ORD-005751,CUST-6523,Flipkart,2024-09-30 15:59:00,Jaipur,302072,26.9543,75.8221,SKU-43673,Groceries,5,13.35,37244.91,WH_MUMBAI,xpressbees,Delivered,8.0,225.98,EXTRA_LARGE,2,46,2024-09-26 15:59:00,402
ORD-005752,CUST-9169,Shopify,2024-09-25 19:13:00,Lucknow,226064,26.88,80.9155,SKU-38631,Health,1,2.49,44812.97,WH_DELHI,shadowfax,Delivered,9.0,456.29,MEDIUM,2,49,2024-10-10 19:13:00,383
ORD-005753,CUST-5296,Amazon,2024-09-26 19:06:00,Mumbai,400052,19.0806,72.9071,SKU-66446,Automotive,2,0.77,221.43,WH_BANGALORE,ecom_express,Delivered,2.0,291.02,SMALL,3,13,2024-10-18 19:06:00,419
ORD-005754,CUST-4479,Amazon,2024-05-28 19:17:00,Kolkata,700064,22.5746,88.3391,SKU-41610,Electronics,5,4.2,8132.63,WH_DELHI,xpressbees,In Transit,,294.64,MEDIUM,2,45,2024-06-05 19:17:00,314
ORD-005755,CUST-1309,Amazon,2024-01-17 20:42:00,Jaipur,302093,26.8684,75.7405,SKU-86733,Groceries,4,13.05,17540.89,WH_CHENNAI,delhivery,Cancelled,,148.97,EXTRA_LARGE,3,15,2024-02-16 20:42:00,147
ORD-005756,CUST-3163,Website,2024-05-12 02:49:00,Ahmedabad,380041,23.049,72.5243,SKU-90738,Electronics,1,3.34,26901.36,WH_BANGALORE,delhivery,Delivered,9.0,357.66,MEDIUM,3,51,2024-05-25 02:49:00,436
ORD-005757,CUST-4576,Shopify,2024-09-07 20:08:00,Pune,411026,18.518,73.906,SKU-38887,Sports,2,0.75,41018.59,WH_BANGALORE,ecom_express,Delivered,5.0,496.32,SMALL,2,59,2024-09-21 20:08:00,377
ORD-005758,CUST-6909,Meesho,2024-07-22 15:01:00,Pune,411074,18.5458,73.8735,SKU-50446,Beauty,5,10.74,29747.87,WH_DELHI,delhivery,Delivered,5.0,319.64,EXTRA_LARGE,1,5,2024-08-09 15:01:00,11
ORD-005759,CUST-1864,Amazon,2024-06-20 04:23:00,Jaipur,302044,26.8984,75.7722,SKU-63892,Electronics,2,2.31,22924.18,WH_DELHI,ecom_express,Returned,,326.17,MEDIUM,3,28,2024-06-21 04:23:00,327
ORD-005760,CUST-7144,Shopify,2025-06-26 04:18:00,Lucknow,226070,26.8943,80.966,SKU-48799,Automotive,5,1.37,19873.12,WH_MUMBAI,shadowfax,Delivered,8.0,234.49,SMALL,2,52,2025-06-25 04:18:00,135
ORD-005761,CUST-1481,Flipkart,2024-11-30 13:08:00,Pune,411006,18.523,73.9036,SKU-91639,Books,5,9.03,43922.08,WH_BANGALORE,delhivery,Cancelled,,88.52,LARGE,2,55,2024-12-28 13:08:00,363
ORD-005762,CUST-5784,Website,2024-12-15 07:42:00,Chennai,600008,13.1212,80.2248,SKU-12623,Toys,5,12.46,19763.05,WH_DELHI,xpressbees,Delivered,6.0,311.5,EXTRA_LARGE,1,36,2025-01-08 07:42:00,492
ORD-005763,CUST-9184,Shopify,2024-11-26 14:25:00,Chennai,600050,13.0928,80.2267,SKU-73239,Home & Kitchen,5,1.48,29391.24,WH_CHENNAI,delhivery,Delivered,6.0,243.97,SMALL,2,5,2024-11-20 14:25:00,214
ORD-005764,CUST-4870,Flipkart,2025-01-08 11:28:00,Jaipur,302047,26.8609,75.753,SKU-83415,Health,3,4.3,46581.06,WH_DELHI,blue_dart,Returned,,477.08,MEDIUM,1,28,2025-01-18 11:28:00,285
ORD-005765,CUST-9589,Meesho,2025-04-21 10:09:00,Bangalore,560058,12.9285,77.5748,SKU-24929,Automotive,4,10.58,29566.1,WH_BANGALORE,xpressbees,Delivered,5.0,74.81,EXTRA_LARGE,2,42,2025-04-30 10:09:00,171
ORD-005766,CUST-5047,Meesho,2024-08-21 03:08:00,Chennai,600003,13.1281,80.2337,SKU-28885,Clothing,3,14.43,5808.42,WH_CHENNAI,ecom_express,Delivered,4.0,197.37,EXTRA_LARGE,3,24,2024-09-08 03:08:00,419
ORD-005767,CUST-9891,Amazon,2024-06-03 01:37:00,Kolkata,700017,22.5224,88.3688,SKU-21834,Groceries,5,14.14,8937.25,WH_BANGALORE,shadowfax,Cancelled,,297.89,EXTRA_LARGE,2,28,2024-07-01 01:37:00,161
ORD-005768,CUST-9057,Amazon,2024-08-29 07:24:00,Mumbai,400029,19.0924,72.8986,SKU-21855,Clothing,3,5.6,46303.66,WH_CHENNAI,blue_dart,Delivered,7.0,181.38,LARGE,1,18,2024-09-02 07:24:00,347
ORD-005769,CUST-8034,Amazon,2025-05-29 19:02:00,Pune,411057,18.4933,73.8728,SKU-59668,Toys,5,14.8,9079.41,WH_MUMBAI,shadowfax,Delivered,8.0,490.09,EXTRA_LARGE,1,44,2025-06-26 19:02:00,335
ORD-005770,CUST-2872,Flipkart,2024-10-16 22:44:00,Jaipur,302077,26.9548,75.7602,SKU-59033,Books,3,13.95,33873.66,WH_DELHI,ecom_express,In Transit,,401.85,EXTRA_LARGE,2,20,2024-11-01 22:44:00,125
ORD-005771,CUST-8413,Meesho,2025-01-24 08:16:00,Mumbai,400009,19.0494,72.9087,SKU-34882,Health,4,3.04,29068.53,WH_DELHI,xpressbees,In Transit,,197.03,MEDIUM,1,9,2025-02-15 08:16:00,123
ORD-005772,CUST-1567,Website,2024-01-02 13:33:00,Pune,411037,18.4735,73.8345,SKU-64747,Books,1,9.46,24768.76,WH_MUMBAI,shadowfax,Delivered,5.0,385.48,LARGE,2,28,2024-01-05 13:33:00,376
ORD-005773,CUST-6242,Flipkart,2025-06-02 13:57:00,Chennai,600003,13.0713,80.2988,SKU-58280,Books,5,11.4,31514.34,WH_DELHI,delhivery,Cancelled,,139.64,EXTRA_LARGE,3,12,2025-06-18 13:57:00,352
ORD-005774,CUST-8530,Meesho,2025-06-27 20:54:00,Jaipur,302089,26.9411,75.8198,SKU-52136,Health,2,12.37,20005.61,WH_MUMBAI,blue_dart,Delivered,6.0,341.6,EXTRA_LARGE,3,33,2025-06-29 20:54:00,482
ORD-005775,CUST-3814,Flipkart,2025-06-03 10:07:00,Chennai,600019,13.0838,80.2808,SKU-50795,Books,2,6.72,39650.76,WH_MUMBAI,shadowfax,Cancelled,,241.86,LARGE,1,46,2025-06-26 10:07:00,344
ORD-005776,CUST-9185,Flipkart,2024-07-21 04:48:00,Chennai,600023,13.0405,80.2582,SKU-73343,Automotive,4,11.32,37809.55,WH_CHENNAI,shadowfax,Delivered,3.0,409.87,EXTRA_LARGE,2,22,2024-08-03 04:48:00,157
ORD-005777,CUST-2554,Meesho,2024-09-09 18:23:00,Mumbai,400090,19.0742,72.9222,SKU-66479,Books,4,2.07,1325.48,WH_MUMBAI,delhivery,Delivered,7.0,194.78,MEDIUM,2,9,2024-09-02 18:23:00,176
ORD-005778,CUST-7591,Shopify,2024-06-06 17:15:00,Delhi,110058,28.5814,77.2316,SKU-44248,Groceries,3,7.9,31452.01,WH_DELHI,xpressbees,Delivered,9.0,81.7,LARGE,3,15,2024-06-07 17:15:00,491
ORD-005779,CUST-6335,Flipkart,2025-06-07 04:40:00,Mumbai,400042,19.0413,72.886,SKU-34910,Clothing,1,14.93,13103.59,WH_BANGALORE,blue_dart,Delivered,9.0,189.34,EXTRA_LARGE,1,22,2025-07-02 04:40:00,142
ORD-005780,CUST-1588,Shopify,2024-12-07 20:38:00,Delhi,110097,28.5802,77.2548,SKU-44410,Sports,4,14.55,45464.84,WH_DELHI,blue_dart,Delivered,9.0,433.23,EXTRA_LARGE,3,5,2024-12-06 20:38:00,264
ORD-005781,CUST-2682,Meesho,2024-07-16 17:22:00,Lucknow,226064,26.8072,80.9991,SKU-96542,Toys,5,8.05,37249.61,WH_BANGALORE,shadowfax,Delivered,3.0,428.62,LARGE,1,10,2024-08-13 17:22:00,19
ORD-005782,CUST-4976,Shopify,2025-01-16 21:34:00,Jaipur,302043,26.896,75.7536,SKU-96411,Groceries,2,11.88,41974.89,WH_DELHI,blue_dart,Delivered,3.0,305.34,EXTRA_LARGE,1,36,2025-01-20 21:34:00,125
ORD-005783,CUST-3944,Amazon,2024-02-13 06:42:00,Mumbai,400097,19.0422,72.9264,SKU-87008,Health,3,5.52,32825.15,WH_CHENNAI,ecom_express,Delivered,6.0,490.05,LARGE,3,33,2024-02-15 06:42:00,262
ORD-005784,CUST-5042,Website,2024-10-26 02:24:00,Jaipur,302095,26.9052,75.7504,SKU-26826,Clothing,2,14.56,45674.75,WH_MUMBAI,blue_dart,In Transit,,374.24,EXTRA_LARGE,2,28,2024-10-28 02:24:00,66
ORD-005785,CUST-7050,Website,2025-04-08 16:53:00,Chennai,600072,13.0648,80.2545,SKU-82734,Toys,2,6.63,20105.12,WH_CHENNAI,shadowfax,Delivered,2.0,58.91,LARGE,3,55,2025-04-15 16:53:00,425
ORD-005786,CUST-4173,Website,2024-04-06 21:13:00,Jaipur,302003,26.8786,75.746,SKU-70232,Sports,5,13.96,45660.63,WH_MUMBAI,blue_dart,Delivered,1.0,189.33,EXTRA_LARGE,1,24,2024-05-03 21:13:00,138
ORD-005787,CUST-3737,Flipkart,2024-03-21 03:45:00,Lucknow,226016,26.8151,80.9711,SKU-28094,Electronics,4,11.55,49885.17,WH_CHENNAI,shadowfax,Delivered,5.0,407.29,EXTRA_LARGE,2,60,2024-03-31 03:45:00,220
ORD-005788,CUST-3251,Meesho,2025-05-19 12:37:00,Chennai,600088,13.0487,80.235,SKU-80660,Electronics,4,4.22,41848.72,WH_MUMBAI,ecom_express,Returned,,187.32,MEDIUM,2,39,2025-05-19 12:37:00,117
ORD-005789,CUST-4053,Meesho,2025-01-22 18:31:00,Hyderabad,500070,17.3678,78.4601,SKU-46492,Beauty,3,8.82,46373.37,WH_BANGALORE,shadowfax,Cancelled,,401.63,LARGE,1,27,2025-02-21 18:31:00,80
ORD-005790,CUST-8072,Shopify,2024-11-24 22:29:00,Chennai,600010,13.0495,80.243,SKU-48494,Health,2,13.92,46105.15,WH_BANGALORE,blue_dart,Delivered,4.0,222.39,EXTRA_LARGE,3,18,2024-12-13 22:29:00,288
ORD-005791,CUST-2160,Meesho,2024-11-23 08:41:00,Lucknow,226014,26.8131,80.9276,SKU-42121,Beauty,4,14.09,28191.45,WH_DELHI,blue_dart,Delivered,8.0,375.3,EXTRA_LARGE,1,19,2024-12-03 08:41:00,172
ORD-005792,CUST-4413,Meesho,2024-01-27 09:57:00,Jaipur,302020,26.8727,75.7676,SKU-58768,Beauty,1,8.6,35491.89,WH_CHENNAI,delhivery,Delivered,9.0,433.18,LARGE,1,60,2024-02-20 09:57:00,122
ORD-005793,CUST-3284,Amazon,2024-11-19 15:59:00,Mumbai,400053,19.0431,72.8728,SKU-90526,Automotive,2,3.62,46068.31,WH_CHENNAI,delhivery,Delivered,4.0,70.42,MEDIUM,1,24,2024-12-06 15:59:00,203
ORD-005794,CUST-6246,Flipkart,2024-01-02 05:37:00,Pune,411095,18.4793,73.8689,SKU-71569,Books,4,1.6,34047.34,WH_MUMBAI,shadowfax,Delivered,4.0,35.51,SMALL,1,50,2023-12-30 05:37:00,431
ORD-005795,CUST-3079,Flipkart,2024-05-06 23:32:00,Kolkata,700039,22.5626,88.3639,SKU-42538,Groceries,3,12.21,16364.91,WH_MUMBAI,xpressbees,Cancelled,,241.44,EXTRA_LARGE,3,10,2024-05-24 23:32:00,388
ORD-005796,CUST-5470,Amazon,2025-05-14 22:52:00,Hyderabad,500039,17.3979,78.4971,SKU-29480,Groceries,1,14.29,49860.35,WH_DELHI,blue_dart,Returned,,376.54,EXTRA_LARGE,2,11,2025-05-22 22:52:00,125
ORD-005797,CUST-7450,Meesho,2024-12-30 01:30:00,Kolkata,700009,22.586,88.3849,SKU-16911,Sports,2,5.85,15867.99,WH_MUMBAI,shadowfax,Delivered,3.0,198.45,LARGE,1,17,2025-01-19 01:30:00,312
ORD-005798,CUST-3766,Flipkart,2024-11-26 18:37:00,Mumbai,400053,19.0767,72.887,SKU-88077,Automotive,5,7.83,38726.74,WH_CHENNAI,ecom_express,Returned,,80.2,LARGE,2,13,2024-11-26 18:37:00,45
ORD-005799,CUST-2124,Flipkart,2024-03-05 08:19:00,Jaipur,302091,26.8645,75.8044,SKU-62693,Books,3,12.12,44814.95,WH_BANGALORE,blue_dart,Delivered,2.0,425.65,EXTRA_LARGE,3,19,2024-03-13 08:19:00,317
